what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1346886219625
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1346886219812
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1346886220187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1346886232437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1346886235796
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1346886237343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1346886239953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1346886243531
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1346886245781
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1346886246046
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1346886246281
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1346886246562
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1346886246890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1346886247500
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1346886250015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1346886250906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1346886254968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1346886256109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1346886257125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1346886271609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1346886272234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1346886277484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1346886280546
